X=-74.153 Y=74.122 Z=11.893,X=0.732 Y=0.685 Z=0.039,X=2.000 Y=0.695,(R=255,G=255,B=255,A=255)
X=-74.696 Y=74.563 Z=13.517,X=0.819 Y=0.551 Z=0.150,X=1.996 Y=0.701,(R=255,G=255,B=255,A=255)
X=-75.009 Y=74.980 Z=13.105,X=0.732 Y=0.677 Z=0.031,X=2.000 Y=0.701,(R=255,G=255,B=255,A=255)
X=-75.294 Y=75.162 Z=14.848,X=0.843 Y=0.535 Z=0.102,X=1.996 Y=0.709,(R=255,G=255,B=255,A=255)
X=-75.663 Y=75.634 Z=14.559,X=0.740 Y=0.677 Z=0.024,X=2.000 Y=0.709,(R=255,G=255,B=255,A=255)
X=-75.676 Y=75.545 Z=16.359,X=0.850 Y=0.520 Z=0.055,X=1.996 Y=0.718,(R=255,G=255,B=255,A=255)
X=-76.079 Y=76.052 Z=16.210,X=0.740 Y=0.669 Z=0.008,X=2.000 Y=0.718,(R=255,G=255,B=255,A=255)
X=-76.223 Y=76.196 Z=17.895,X=0.740 Y=0.669 Z=0.000,X=2.000 Y=0.728,(R=255,G=255,B=255,A=255)
X=-75.808 Y=75.677 Z=17.933,X=0.858 Y=0.512 Z=0.016,X=1.996 Y=0.728,(R=255,G=255,B=255,A=255)
X=-76.223 Y=76.196 Z=29.895,X=0.748 Y=0.669 Z=0.000,X=2.000 Y=0.773,(R=255,G=255,B=255,A=255)
X=-76.649 Y=76.623 Z=29.860,X=0.709 Y=0.709 Z=0.000,X=2.002 Y=0.773,(R=255,G=255,B=255,A=255)
X=-75.808 Y=75.677 Z=29.933,X=0.866 Y=0.504 Z=0.016,X=1.996 Y=0.773,(R=255,G=255,B=255,A=255)
X=-75.597 Y=75.155 Z=17.962,X=0.976 Y=0.205 Z=0.031,X=1.991 Y=0.728,(R=255,G=255,B=255,A=255)
X=-76.304 Y=76.276 Z=30.959,X=0.748 Y=0.661 Z=0.016,X=2.000 Y=0.781,(R=255,G=255,B=255,A=255)
X=-75.900 Y=75.769 Z=31.109,X=0.866 Y=0.504 Z=0.063,X=1.996 Y=0.781,(R=255,G=255,B=255,A=255)
X=-76.158 Y=76.026 Z=32.123,X=0.850 Y=0.520 Z=0.118,X=1.996 Y=0.787,(R=255,G=255,B=255,A=255)
X=-76.526 Y=76.497 Z=31.834,X=0.740 Y=0.669 Z=0.024,X=2.000 Y=0.787,(R=255,G=255,B=255,A=255)
X=-76.561 Y=76.429 Z=33.019,X=0.827 Y=0.535 Z=0.165,X=1.996 Y=0.793,(R=255,G=255,B=255,A=255)
X=-76.875 Y=76.845 Z=32.608,X=0.740 Y=0.677 Z=0.039,X=2.000 Y=0.793,(R=255,G=255,B=255,A=255)
X=-77.091 Y=76.958 Z=33.768,X=0.795 Y=0.567 Z=0.205,X=1.996 Y=0.799,(R=255,G=255,B=255,A=255)
X=-77.333 Y=77.302 Z=33.255,X=0.732 Y=0.677 Z=0.047,X=2.000 Y=0.799,(R=255,G=255,B=255,A=255)
X=-77.725 Y=77.592 Z=34.339,X=0.764 Y=0.598 Z=0.236,X=1.996 Y=0.806,(R=255,G=255,B=255,A=255)
X=-77.880 Y=77.849 Z=33.748,X=0.724 Y=0.685 Z=0.055,X=2.000 Y=0.806,(R=255,G=255,B=255,A=255)
X=-78.443 Y=78.308 Z=34.702,X=0.724 Y=0.638 Z=0.260,X=1.996 Y=0.812,(R=255,G=255,B=255,A=255)
X=-78.499 Y=78.467 Z=34.061,X=0.717 Y=0.701 Z=0.055,X=2.000 Y=0.812,(R=255,G=255,B=255,A=255)
X=-79.274 Y=79.140 Z=34.832,X=0.693 Y=0.677 Z=0.260,X=1.996 Y=0.821,(R=255,G=255,B=255,A=255)
X=-79.252 Y=79.220 Z=34.175,X=0.709 Y=0.701 Z=0.055,X=2.000 Y=0.821,(R=255,G=255,B=255,A=255)
X=-84.836 Y=84.702 Z=34.832,X=0.669 Y=0.693 Z=0.260,X=1.996 Y=0.848,(R=255,G=255,B=255,A=255)
X=-84.760 Y=84.728 Z=34.175,X=0.701 Y=0.709 Z=0.055,X=2.000 Y=0.848,(R=255,G=255,B=255,A=255)
X=-85.513 Y=85.480 Z=34.061,X=0.693 Y=0.717 Z=0.055,X=2.000 Y=0.853,(R=255,G=255,B=255,A=255)
X=-85.668 Y=85.533 Z=34.702,X=0.638 Y=0.724 Z=0.260,X=1.996 Y=0.853,(R=255,G=255,B=255,A=255)
X=-86.385 Y=86.250 Z=34.339,X=0.598 Y=0.764 Z=0.236,X=1.996 Y=0.857,(R=255,G=255,B=255,A=255)
X=-86.131 Y=86.099 Z=33.748,X=0.685 Y=0.724 Z=0.055,X=2.000 Y=0.857,(R=255,G=255,B=255,A=255)
X=-87.019 Y=86.884 Z=33.768,X=0.567 Y=0.795 Z=0.205,X=1.996 Y=0.862,(R=255,G=255,B=255,A=255)
X=-86.679 Y=86.646 Z=33.255,X=0.677 Y=0.732 Z=0.047,X=2.000 Y=0.862,(R=255,G=255,B=255,A=255)
X=-87.548 Y=87.414 Z=33.019,X=0.535 Y=0.827 Z=0.165,X=1.996 Y=0.866,(R=255,G=255,B=255,A=255)
X=-87.136 Y=87.104 Z=32.608,X=0.677 Y=0.740 Z=0.039,X=2.000 Y=0.866,(R=255,G=255,B=255,A=255)
X=-87.951 Y=87.817 Z=32.123,X=0.512 Y=0.850 Z=0.118,X=1.996 Y=0.871,(R=255,G=255,B=255,A=255)
X=-87.484 Y=87.452 Z=31.834,X=0.669 Y=0.740 Z=0.024,X=2.000 Y=0.871,(R=255,G=255,B=255,A=255)
X=-87.706 Y=87.674 Z=30.959,X=0.669 Y=0.748 Z=0.016,X=2.000 Y=0.876,(R=255,G=255,B=255,A=255)
X=-88.208 Y=88.075 Z=31.109,X=0.496 Y=0.866 Z=0.063,X=1.996 Y=0.876,(R=255,G=255,B=255,A=255)
X=-88.300 Y=88.167 Z=29.933,X=0.496 Y=0.866 Z=0.016,X=1.996 Y=0.881,(R=255,G=255,B=255,A=255)
X=-87.786 Y=87.755 Z=29.895,X=0.669 Y=0.748 Z=0.000,X=2.000 Y=0.881,(R=255,G=255,B=255,A=255)
X=-88.810 Y=88.368 Z=13.742,X=0.181 Y=0.984 Z=0.031,X=1.991 Y=0.938,(R=255,G=255,B=255,A=255)
X=-88.300 Y=88.167 Z=13.712,X=0.504 Y=0.858 Z=0.016,X=1.996 Y=0.938,(R=255,G=255,B=255,A=255)
X=-87.786 Y=87.755 Z=13.673,X=0.669 Y=0.740 Z=0.000,X=2.000 Y=0.938,(R=255,G=255,B=255,A=255)
X=-87.359 Y=87.328 Z=29.860,X=0.709 Y=0.709 Z=0.000,X=2.002 Y=0.881,(R=255,G=255,B=255,A=255)
X=-88.434 Y=88.300 Z=12.182,X=0.520 Y=0.858 Z=0.055,X=1.996 Y=0.943,(R=255,G=255,B=255,A=255)
X=-87.932 Y=87.901 Z=12.027,X=0.669 Y=0.740 Z=0.008,X=2.000 Y=0.943,(R=255,G=255,B=255,A=255)
X=-88.356 Y=88.324 Z=10.413,X=0.677 Y=0.740 Z=0.024,X=2.000 Y=0.948,(R=255,G=255,B=255,A=255)
X=-88.820 Y=88.686 Z=10.711,X=0.528 Y=0.843 Z=0.110,X=1.996 Y=0.948,(R=255,G=255,B=255,A=255)
X=-89.423 Y=89.289 Z=9.419,X=0.551 Y=0.819 Z=0.157,X=1.996 Y=0.952,(R=255,G=255,B=255,A=255)
X=-89.016 Y=88.984 Z=8.998,X=0.677 Y=0.732 Z=0.031,X=2.000 Y=0.952,(R=255,G=255,B=255,A=255)
X=-90.210 Y=90.076 Z=8.346,X=0.583 Y=0.795 Z=0.197,X=1.996 Y=0.956,(R=255,G=255,B=255,A=255)
X=-89.876 Y=89.844 Z=7.825,X=0.685 Y=0.724 Z=0.039,X=2.000 Y=0.956,(R=255,G=255,B=255,A=255)
X=-91.151 Y=91.016 Z=7.530,X=0.614 Y=0.756 Z=0.220,X=1.996 Y=0.960,(R=255,G=255,B=255,A=255)
X=-90.903 Y=90.871 Z=6.935,X=0.693 Y=0.724 Z=0.047,X=2.000 Y=0.960,(R=255,G=255,B=255,A=255)
X=-92.215 Y=92.081 Z=7.011,X=0.646 Y=0.724 Z=0.236,X=1.996 Y=0.966,(R=255,G=255,B=255,A=255)
X=-92.064 Y=92.031 Z=6.369,X=0.701 Y=0.717 Z=0.047,X=2.000 Y=0.966,(R=255,G=255,B=255,A=255)
X=-93.082 Y=93.050 Z=6.203,X=0.701 Y=0.709 Z=0.055,X=2.000 Y=0.968,(R=255,G=255,B=255,A=255)
X=-93.216 Y=93.082 Z=6.850,X=0.661 Y=0.709 Z=0.252,X=1.996 Y=0.968,(R=255,G=255,B=255,A=255)
X=-93.170 Y=93.139 Z=6.200,X=0.693 Y=0.717 Z=0.063,X=2.000 Y=0.971,(R=255,G=255,B=255,A=255)
X=-93.387 Y=93.253 Z=6.814,X=0.622 Y=0.740 Z=0.252,X=1.996 Y=0.971,(R=255,G=255,B=255,A=255)
X=-93.544 Y=93.410 Z=6.705,X=0.575 Y=0.787 Z=0.220,X=1.996 Y=0.973,(R=255,G=255,B=255,A=255)
X=-93.251 Y=93.219 Z=6.145,X=0.677 Y=0.732 Z=0.047,X=2.000 Y=0.973,(R=255,G=255,B=255,A=255)
X=-93.680 Y=93.546 Z=6.531,X=0.535 Y=0.827 Z=0.173,X=1.996 Y=0.975,(R=255,G=255,B=255,A=255)
X=-93.315 Y=93.283 Z=6.048,X=0.669 Y=0.740 Z=0.031,X=2.000 Y=0.975,(R=255,G=255,B=255,A=255)
X=-93.788 Y=93.654 Z=6.305,X=0.520 Y=0.850 Z=0.126,X=1.996 Y=0.977,(R=255,G=255,B=255,A=255)
X=-93.359 Y=93.327 Z=5.925,X=0.669 Y=0.740 Z=0.024,X=2.000 Y=0.977,(R=255,G=255,B=255,A=255)
X=-93.868 Y=93.734 Z=6.038,X=0.504 Y=0.858 Z=0.087,X=1.996 Y=0.979,(R=255,G=255,B=255,A=255)
X=-93.389 Y=93.357 Z=5.789,X=0.669 Y=0.740 Z=0.016,X=2.000 Y=0.979,(R=255,G=255,B=255,A=255)
X=-93.925 Y=93.791 Z=5.735,X=0.504 Y=0.866 Z=0.055,X=1.996 Y=0.981,(R=255,G=255,B=255,A=255)
X=-93.415 Y=93.383 Z=5.644,X=0.669 Y=0.740 Z=0.016,X=2.000 Y=0.981,(R=255,G=255,B=255,A=255)
X=-93.452 Y=93.420 Z=5.476,X=0.669 Y=0.748 Z=0.016,X=2.000 Y=0.983,(R=255,G=255,B=255,A=255)
X=-93.963 Y=93.829 Z=5.390,X=0.496 Y=0.866 Z=0.031,X=1.996 Y=0.983,(R=255,G=255,B=255,A=255)
X=-94.070 Y=93.937 Z=3.584,X=0.457 Y=0.890 Z=0.024,X=1.996 Y=0.992,(R=255,G=255,B=255,A=255)
X=-93.650 Y=93.621 Z=3.801,X=0.646 Y=0.764 Z=0.024,X=2.000 Y=0.993,(R=255,G=255,B=255,A=255)
X=-93.619 Y=93.589 Z=3.918,X=0.661 Y=0.748 Z=0.008,X=2.000 Y=0.992,(R=255,G=255,B=255,A=255)
X=-94.083 Y=93.950 Z=3.428,X=0.449 Y=0.890 Z=0.000,X=1.996 Y=0.993,(R=255,G=255,B=255,A=255)
X=-93.653 Y=93.623 Z=3.698,X=0.654 Y=0.756 Z=-0.008,X=2.000 Y=0.994,(R=255,G=255,B=255,A=255)
X=-94.066 Y=93.933 Z=3.287,X=0.488 Y=0.866 Z=-0.087,X=1.996 Y=0.994,(R=255,G=255,B=255,A=255)
X=-93.631 Y=93.601 Z=3.614,X=0.669 Y=0.740 Z=-0.031,X=2.000 Y=0.995,(R=255,G=255,B=255,A=255)
X=-94.022 Y=93.889 Z=3.167,X=0.528 Y=0.835 Z=-0.157,X=1.996 Y=0.995,(R=255,G=255,B=255,A=255)
X=-93.955 Y=93.823 Z=3.073,X=0.567 Y=0.795 Z=-0.220,X=1.996 Y=0.996,(R=255,G=255,B=255,A=255)
X=-93.588 Y=93.558 Z=3.554,X=0.685 Y=0.732 Z=-0.055,X=2.000 Y=0.996,(R=255,G=255,B=255,A=255)
X=-93.870 Y=93.738 Z=3.011,X=0.614 Y=0.740 Z=-0.268,X=1.996 Y=0.998,(R=255,G=255,B=255,A=255)
X=-93.528 Y=93.499 Z=3.523,X=0.701 Y=0.709 Z=-0.071,X=2.000 Y=0.998,(R=255,G=255,B=255,A=255)
X=-93.770 Y=93.638 Z=2.987,X=0.669 Y=0.669 Z=-0.307,X=1.996 Y=0.999,(R=255,G=255,B=255,A=255)
X=-93.455 Y=93.425 Z=3.527,X=0.724 Y=0.685 Z=-0.087,X=2.000 Y=0.999,(R=255,G=255,B=255,A=255)
X=-93.660 Y=93.527 Z=3.006,X=0.685 Y=0.661 Z=-0.299,X=1.996 Y=1.000,(R=255,G=255,B=255,A=255)
X=-70.788 Y=70.589 Z=3.170,X=0.685 Y=0.685 Z=-0.252,X=1.996 Y=1.141,(R=255,G=255,B=255,A=255)
X=-93.372 Y=93.343 Z=3.572,X=0.709 Y=0.701 Z=-0.063,X=2.000 Y=1.000,(R=255,G=255,B=255,A=255)
X=-45.951 Y=45.684 Z=2.827,X=0.827 Y=0.512 Z=-0.228,X=1.996 Y=1.271,(R=255,G=255,B=255,A=255)
X=-46.230 Y=46.068 Z=3.293,X=0.748 Y=0.661 Z=-0.063,X=2.000 Y=1.271,(R=255,G=255,B=255,A=255)
X=-70.937 Y=70.428 Z=2.658,X=0.583 Y=0.583 Z=-0.559,X=1.991 Y=1.141,(R=255,G=255,B=255,A=255)
X=-93.994 Y=93.551 Z=2.566,X=0.559 Y=0.551 Z=-0.622,X=1.991 Y=1.000,(R=255,G=255,B=255,A=255)
X=-45.845 Y=45.267 Z=2.465,X=0.858 Y=0.260 Z=-0.441,X=1.991 Y=1.271,(R=255,G=255,B=255,A=255)
X=-71.187 Y=70.160 Z=2.292,X=0.394 Y=0.394 Z=-0.827,X=1.987 Y=1.141,(R=255,G=255,B=255,A=255)
X=-45.911 Y=44.815 Z=2.207,X=0.795 Y=-0.039 Z=-0.598,X=1.987 Y=1.271,(R=255,G=255,B=255,A=255)
X=-94.374 Y=93.416 Z=2.251,X=0.339 Y=0.378 Z=-0.858,X=1.987 Y=1.000,(R=255,G=255,B=255,A=255)
X=-71.535 Y=69.784 Z=2.073,X=0.181 Y=0.181 Z=-0.969,X=1.983 Y=1.141,(R=255,G=255,B=255,A=255)
X=-94.802 Y=93.120 Z=2.063,X=0.118 Y=0.197 Z=-0.976,X=1.983 Y=1.000,(R=255,G=255,B=255,A=255)
X=45.889 Y=45.787 Z=11.173,X=-0.803 Y=0.543 Z=0.260,X=0.004 Y=0.501,(R=255,G=255,B=255,A=255)
X=45.856 Y=45.820 Z=2.827,X=-0.827 Y=0.512 Z=-0.228,X=0.004 Y=0.449,(R=255,G=255,B=255,A=255)
X=46.136 Y=46.201 Z=3.293,X=-0.748 Y=0.661 Z=-0.055,X=0.000 Y=0.449,(R=255,G=255,B=255,A=255)
X=46.168 Y=46.170 Z=10.707,X=-0.717 Y=0.685 Z=0.094,X=0.000 Y=0.501,(R=255,G=255,B=255,A=255)
X=46.718 Y=46.617 Z=10.830,X=-0.654 Y=0.717 Z=0.252,X=0.004 Y=0.511,(R=255,G=255,B=255,A=255)
X=46.868 Y=46.456 Z=11.342,X=-0.543 Y=0.614 Z=0.567,X=0.008 Y=0.511,(R=255,G=255,B=255,A=255)
X=46.971 Y=46.974 Z=9.571,X=-0.709 Y=0.709 Z=0.000,X=-0.002 Y=0.516,(R=255,G=255,B=255,A=255)
X=46.667 Y=46.671 Z=10.172,X=-0.701 Y=0.717 Z=0.039,X=0.000 Y=0.511,(R=255,G=255,B=255,A=255)
X=69.345 Y=69.244 Z=10.830,X=-0.677 Y=0.693 Z=0.260,X=0.004 Y=0.668,(R=255,G=255,B=255,A=255)
X=69.495 Y=69.083 Z=11.342,X=-0.575 Y=0.591 Z=0.559,X=0.008 Y=0.668,(R=255,G=255,B=255,A=255)
X=69.295 Y=69.298 Z=10.172,X=-0.701 Y=0.717 Z=0.055,X=0.000 Y=0.668,(R=255,G=255,B=255,A=255)
X=46.971 Y=46.974 Z=9.571,X=-0.709 Y=0.709 Z=0.000,X=-0.003 Y=0.513,(R=255,G=255,B=255,A=255)
X=70.827 Y=70.657 Z=10.832,X=-0.685 Y=0.685 Z=0.252,X=0.004 Y=0.677,(R=255,G=255,B=255,A=255)
X=70.803 Y=70.738 Z=10.175,X=-0.701 Y=0.709 Z=0.055,X=0.000 Y=0.677,(R=255,G=255,B=255,A=255)
X=71.940 Y=71.770 Z=11.019,X=-0.724 Y=0.646 Z=0.236,X=0.004 Y=0.683,(R=255,G=255,B=255,A=255)
X=71.995 Y=71.930 Z=10.378,X=-0.717 Y=0.701 Z=0.055,X=0.000 Y=0.683,(R=255,G=255,B=255,A=255)
X=73.008 Y=72.838 Z=11.559,X=-0.764 Y=0.606 Z=0.220,X=0.004 Y=0.689,(R=255,G=255,B=255,A=255)
X=73.163 Y=73.096 Z=10.968,X=-0.724 Y=0.693 Z=0.047,X=0.000 Y=0.689,(R=255,G=255,B=255,A=255)
X=73.950 Y=73.779 Z=12.406,X=-0.795 Y=0.575 Z=0.189,X=0.004 Y=0.695,(R=255,G=255,B=255,A=255)
X=74.191 Y=74.124 Z=11.893,X=-0.732 Y=0.685 Z=0.039,X=0.000 Y=0.695,(R=255,G=255,B=255,A=255)
X=74.736 Y=74.564 Z=13.517,X=-0.819 Y=0.551 Z=0.150,X=0.004 Y=0.701,(R=255,G=255,B=255,A=255)
X=75.049 Y=74.981 Z=13.105,X=-0.732 Y=0.677 Z=0.031,X=0.000 Y=0.701,(R=255,G=255,B=255,A=255)
X=75.335 Y=75.163 Z=14.848,X=-0.843 Y=0.535 Z=0.110,X=0.004 Y=0.709,(R=255,G=255,B=255,A=255)
X=75.703 Y=75.634 Z=14.559,X=-0.740 Y=0.677 Z=0.024,X=0.000 Y=0.709,(R=255,G=255,B=255,A=255)
X=75.717 Y=75.544 Z=16.359,X=-0.850 Y=0.520 Z=0.055,X=0.004 Y=0.718,(R=255,G=255,B=255,A=255)
X=76.121 Y=76.051 Z=16.210,X=-0.740 Y=0.669 Z=0.016,X=0.000 Y=0.718,(R=255,G=255,B=255,A=255)
X=76.265 Y=76.194 Z=17.895,X=-0.740 Y=0.669 Z=0.000,X=0.000 Y=0.728,(R=255,G=255,B=255,A=255)
X=75.850 Y=75.677 Z=17.933,X=-0.858 Y=0.512 Z=0.016,X=0.004 Y=0.728,(R=255,G=255,B=255,A=255)
X=76.692 Y=76.621 Z=29.860,X=-0.709 Y=0.709 Z=0.000,X=-0.003 Y=0.773,(R=255,G=255,B=255,A=255)
X=76.265 Y=76.194 Z=29.895,X=-0.748 Y=0.669 Z=0.000,X=0.000 Y=0.773,(R=255,G=255,B=255,A=255)
X=75.850 Y=75.677 Z=29.933,X=-0.866 Y=0.504 Z=0.016,X=0.004 Y=0.773,(R=255,G=255,B=255,A=255)
X=75.637 Y=75.155 Z=17.962,X=-0.976 Y=0.205 Z=0.031,X=0.008 Y=0.728,(R=255,G=255,B=255,A=255)
X=76.345 Y=76.275 Z=30.959,X=-0.748 Y=0.661 Z=0.016,X=0.000 Y=0.781,(R=255,G=255,B=255,A=255)
X=75.941 Y=75.769 Z=31.109,X=-0.866 Y=0.504 Z=0.055,X=0.004 Y=0.781,(R=255,G=255,B=255,A=255)
X=76.198 Y=76.026 Z=32.123,X=-0.850 Y=0.520 Z=0.118,X=0.004 Y=0.787,(R=255,G=255,B=255,A=255)
X=76.566 Y=76.497 Z=31.834,X=-0.740 Y=0.669 Z=0.024,X=0.000 Y=0.787,(R=255,G=255,B=255,A=255)
X=76.601 Y=76.430 Z=33.019,X=-0.827 Y=0.535 Z=0.165,X=0.004 Y=0.793,(R=255,G=255,B=255,A=255)
X=76.914 Y=76.846 Z=32.608,X=-0.740 Y=0.669 Z=0.039,X=0.000 Y=0.793,(R=255,G=255,B=255,A=255)
X=77.130 Y=76.959 Z=33.768,X=-0.795 Y=0.567 Z=0.205,X=0.004 Y=0.799,(R=255,G=255,B=255,A=255)
X=77.371 Y=77.304 Z=33.255,X=-0.732 Y=0.677 Z=0.047,X=0.000 Y=0.799,(R=255,G=255,B=255,A=255)
X=77.764 Y=77.593 Z=34.339,X=-0.764 Y=0.598 Z=0.236,X=0.004 Y=0.806,(R=255,G=255,B=255,A=255)
X=77.918 Y=77.852 Z=33.748,X=-0.724 Y=0.685 Z=0.055,X=0.000 Y=0.806,(R=255,G=255,B=255,A=255)
X=78.481 Y=78.311 Z=34.702,X=-0.724 Y=0.638 Z=0.260,X=0.004 Y=0.812,(R=255,G=255,B=255,A=255)
X=78.536 Y=78.471 Z=34.061,X=-0.717 Y=0.693 Z=0.055,X=0.000 Y=0.812,(R=255,G=255,B=255,A=255)
X=79.312 Y=79.142 Z=34.832,X=-0.693 Y=0.669 Z=0.260,X=0.004 Y=0.821,(R=255,G=255,B=255,A=255)
X=79.288 Y=79.223 Z=34.175,X=-0.709 Y=0.701 Z=0.055,X=0.000 Y=0.821,(R=255,G=255,B=255,A=255)
X=84.874 Y=84.704 Z=34.832,X=-0.669 Y=0.693 Z=0.260,X=0.004 Y=0.848,(R=255,G=255,B=255,A=255)
X=84.797 Y=84.732 Z=34.175,X=-0.701 Y=0.709 Z=0.055,X=0.000 Y=0.848,(R=255,G=255,B=255,A=255)
X=85.549 Y=85.485 Z=34.061,X=-0.693 Y=0.717 Z=0.063,X=0.000 Y=0.853,(R=255,G=255,B=255,A=255)
X=85.706 Y=85.536 Z=34.702,X=-0.638 Y=0.724 Z=0.260,X=0.004 Y=0.853,(R=255,G=255,B=255,A=255)
X=86.423 Y=86.253 Z=34.339,X=-0.598 Y=0.764 Z=0.236,X=0.004 Y=0.857,(R=255,G=255,B=255,A=255)
X=86.168 Y=86.103 Z=33.748,X=-0.685 Y=0.724 Z=0.055,X=0.000 Y=0.857,(R=255,G=255,B=255,A=255)
X=87.057 Y=86.887 Z=33.768,X=-0.559 Y=0.803 Z=0.205,X=0.004 Y=0.862,(R=255,G=255,B=255,A=255)
X=86.715 Y=86.650 Z=33.255,X=-0.677 Y=0.732 Z=0.047,X=0.000 Y=0.862,(R=255,G=255,B=255,A=255)
X=87.586 Y=87.416 Z=33.019,X=-0.535 Y=0.827 Z=0.165,X=0.004 Y=0.866,(R=255,G=255,B=255,A=255)
X=87.173 Y=87.108 Z=32.608,X=-0.669 Y=0.740 Z=0.039,X=0.000 Y=0.866,(R=255,G=255,B=255,A=255)
X=87.990 Y=87.820 Z=32.123,X=-0.512 Y=0.850 Z=0.118,X=0.004 Y=0.871,(R=255,G=255,B=255,A=255)
X=87.521 Y=87.456 Z=31.834,X=-0.669 Y=0.748 Z=0.024,X=0.000 Y=0.871,(R=255,G=255,B=255,A=255)
X=87.743 Y=87.677 Z=30.959,X=-0.661 Y=0.748 Z=0.016,X=0.000 Y=0.876,(R=255,G=255,B=255,A=255)
X=88.247 Y=88.076 Z=31.109,X=-0.496 Y=0.866 Z=0.063,X=0.004 Y=0.876,(R=255,G=255,B=255,A=255)
X=88.339 Y=88.168 Z=29.933,X=-0.496 Y=0.866 Z=0.016,X=0.004 Y=0.881,(R=255,G=255,B=255,A=255)
X=87.824 Y=87.757 Z=29.895,X=-0.661 Y=0.748 Z=0.000,X=0.000 Y=0.881,(R=255,G=255,B=255,A=255)
X=88.339 Y=88.168 Z=13.712,X=-0.504 Y=0.866 Z=0.016,X=0.004 Y=0.938,(R=255,G=255,B=255,A=255)
X=88.850 Y=88.368 Z=13.742,X=-0.181 Y=0.984 Z=0.031,X=0.008 Y=0.938,(R=255,G=255,B=255,A=255)
X=87.824 Y=87.757 Z=13.673,X=-0.669 Y=0.748 Z=0.000,X=0.000 Y=0.938,(R=255,G=255,B=255,A=255)
X=87.397 Y=87.331 Z=29.860,X=-0.709 Y=0.709 Z=0.000,X=-0.004 Y=0.881,(R=255,G=255,B=255,A=255)
X=88.473 Y=88.302 Z=12.182,X=-0.512 Y=0.858 Z=0.063,X=0.004 Y=0.943,(R=255,G=255,B=255,A=255)
X=87.970 Y=87.904 Z=12.027,X=-0.669 Y=0.740 Z=0.016,X=0.000 Y=0.943,(R=255,G=255,B=255,A=255)
